playerID,yearID,stint,teamID,lgID,G_bat,G_batting,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,G_old,run_production,run_prevention,pos_factor,POS,G_field,run_production_scaled,run_prevention_scaled,total_run_value
lindad01,2014,1,TOR,AL,96,,290,38,93,24,2,6,40.0,0.0,0.0,28,48.0,3.0,0.0,0.0,0.0,8.0,,140.5,195.75,0.9,1B,47,0.14941186033837453,0.1918804387021093,0.16639929168386847
lindad01,2015,1,MIL,NL,149,,502,72,139,32,0,20,87.0,0.0,0.0,66,100.0,11.0,1.0,0.0,3.0,7.0,,256.2,609.3000000000001,0.9,1B,138,1.29616056315829,2.6916129460418663,1.8543415163117205
lindad01,2016,1,SEA,AL,126,,401,48,96,17,0,20,58.0,0.0,1.0,26,89.0,3.0,1.0,0.0,2.0,14.0,,164.60000000000002,396.45,0.9,1B,101,0.38827654260250577,1.4050259210454514,0.7949762939796841
lindad01,2017,1,WAS,NL,116,,267,39,81,14,0,14,59.0,1.0,0.0,28,47.0,5.0,0.0,0.0,6.0,6.0,,150.00000000000003,146.38,0.95,1B,64,0.2435701375794223,-0.10654005189724701,0.10352606178875456
lindeto01,2005,1,SFN,NL,60,,171,20,37,8,0,4,13.0,3.0,0.0,10,54.0,0.0,5.0,1.0,0.0,5.0,,58.9,55.0,1.0,OF,52,-0.659358184174202,-0.6588929875052919,-0.659172105506638
lindeto01,2006,1,SFN,NL,61,,77,15,21,4,2,2,5.0,1.0,0.0,9,20.0,0.0,1.0,2.0,0.0,2.0,,35.8,20.4,1.0,OF,47,-0.8883114688340121,-0.868035158352724,-0.8802009446414969
lindeto01,2007,2,FLO,NL,85,,129,15,35,7,1,1,8.0,4.0,0.0,14,36.0,0.0,1.0,0.0,0.0,4.0,,48.7,36.8,1.0,OF,57,-0.760454439738274,-0.768904187199606,-0.7638343387228068
lindofr01,2015,1,CLE,AL,99,,390,50,122,22,4,12,51.0,12.0,2.0,27,69.0,0.0,1.0,13.0,7.0,12.0,,180.2,233.22,1.15,SS,98,0.5428943452299098,0.41837052950133713,0.49308481893848066
lindofr01,2016,1,CLE,AL,158,,604,99,182,30,3,15,78.0,19.0,5.0,57,88.0,3.0,5.0,3.0,15.0,18.0,,298.3,391.805,1.15,SS,155,1.7134304023001954,1.3769488868377544,1.578837796115219
lindofr01,2017,1,CLE,AL,159,,651,99,178,44,4,33,89.0,15.0,3.0,60,93.0,6.0,4.0,5.0,3.0,11.0,,310.79999999999995,391.22999999999996,1.15,SS,158,1.8373228723542048,1.3734732582759832,1.6517830267229159
lindofr01,2018,1,CLE,AL,158,,661,129,183,42,2,38,92.0,25.0,10.0,70,107.0,7.0,8.0,3.0,3.0,5.0,,347.2,344.195,1.15,SS,157,2.1980977451514816,1.0891668419231229,1.754525383860138
lindofr01,2019,1,CLE,AL,143,,598,101,170,40,2,32,74.0,22.0,5.0,46,98.0,9.0,3.0,1.0,6.0,13.0,,288.1,286.00500000000005,1.15,SS,137,1.6123341467361234,0.7374332314719071,1.262373780630437
lindofr01,2020,1,CLE,AL,60,,236,30,61,13,0,8,27.0,6.0,2.0,24,41.0,2.0,4.0,0.0,2.0,8.0,,99.60000000000001,130.755,1.15,SS,58,-0.25596430167834566,-0.20098648020623916,-0.23397317308950305
lindofr01,2021,1,NYN,NL,125,,452,73,104,16,3,20,63.0,10.0,4.0,58,96.0,4.0,5.0,6.0,3.0,7.0,,211.8,260.36,1.15,SS,124,0.856094509526447,0.5824201976169242,0.7466247847626379
lindofr01,2022,1,NYN,NL,161,,630,98,170,25,5,26,107.0,16.0,6.0,59,133.0,2.0,10.0,0.0,7.0,11.0,,319.29999999999995,355.465,1.15,SS,159,1.9215697519909314,1.1572891617338326,1.615857515888092
lindofr01,2023,1,NYN,NL,160,160.0,602,108,153,33,2,31,98.0,31.0,4.0,66,137.0,1.0,12.0,0.0,7.0,8.0,,320.6000000000001,363.745,1.15,SS,158,1.9344545688765498,1.2073382130233339,1.6436080265352635
lindsma01,2007,1,FLO,NL,71,,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,6.5,1.0,P,71,-1.2431395030686965,-0.9520547009764034,-1.1267055822317793
lindsma01,2008,1,FLO,NL,66,,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,6.4,1.0,P,66,-1.2431395030686965,-0.952659158117581,-1.1269473650882502
lindsma01,2009,1,FLO,NL,54,,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.6000000000000001,1.0,P,54,-1.2431395030686965,-0.9877176723058789,-1.1409707707635695
lindsma01,2010,1,HOU,NL,58,,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,7.800000000000001,1.0,P,58,-1.2431395030686965,-0.9441967581410953,-1.123562405097656
lindsma01,2011,1,COL,NL,63,,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,6.2,1.0,P,63,-1.2431395030686965,-0.9538680723999362,-1.1274309308011925
lindsma01,2013,1,CHA,AL,76,,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,5.0,1.0,P,76,-1.2431395030686965,-0.9611215580940667,-1.1303323250788446
linebsc01,2004,1,SDN,NL,73,,2,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,1.0,0.0,0.0,,0.0,2.0,1.0,P,73,-1.2431395030686965,-0.9792552723293932,-1.1375858107729753
linebsc01,2005,1,SDN,NL,73,,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.3000000000000003,1.0,P,73,-1.2431395030686965,-0.9774419009058605,-1.136860462203562
linebsc01,2006,1,SDN,NL,73,,1,0,1,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,6.6000000000000005,1.0,P,73,-1.238183804266536,-0.9514502438352259,-1.1234903800940121
linebsc01,2008,1,CHA,AL,50,,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,4.2,1.0,P,50,-1.2431395030686965,-0.9659572152234872,-1.1322665879306129
linebsc01,2009,1,CHA,AL,57,,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.0,1.0,P,57,-1.2431395030686965,-0.9732107009176177,-1.135167982208265
linebsc01,2010,1,CHA,AL,52,,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.2,1.0,P,52,-1.2431395030686965,-0.9720017866352627,-1.134684416495323
linebsc01,2011,1,ATL,NL,64,,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.5,1.0,P,64,-1.2431395030686965,-0.9822775580352809,-1.1387947250553303
lirafe01,2000,1,MON,NL,54,,19,3,4,0,0,2,3.0,0.0,0.0,0,13.0,0.0,0.0,1.0,1.0,0.0,,7.8,11.200000000000001,1.0,P,53,-1.1658306017549942,-0.9236452153410587,-1.06895644718942
liriafr01,2019,1,PIT,NL,69,,1,0,1,0,0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,,0.8,6.2,1.0,P,69,-1.2352103849852398,-0.9538680723999362,-1.1226734599511183
litteza01,2021,1,SFN,NL,63,,4,0,1,0,0,0,0.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0,,0.5,4.800000000000001,1.0,P,63,-1.238183804266536,-0.9623304723764218,-1.1278424715104904
littlma01,2001,1,COL,NL,51,,85,18,29,6,0,3,13.0,5.0,2.0,1,20.0,1.0,4.0,0.0,0.0,0.0,,48.8,21.6,1.0,OF,29,-0.7594632999778419,-0.8607816726585935,-0.7999906490501425
littlma01,2002,1,COL,NL,61,,105,20,21,5,2,0,5.0,2.0,1.0,13,28.0,0.0,4.0,1.0,0.0,1.0,,43.1,37.6,1.0,OF,49,-0.8159582663224703,-0.7640685300701856,-0.7952023718215564
lloydgr01,2001,1,MON,NL,84,,2,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,,0.3,10.1,1.0,P,84,-1.2401660837874002,-0.9302942438940117,-1.1162173478300448
loaisjo01,2021,1,NYA,AL,57,,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,5.4,1.0,P,57,-1.2431395030686965,-0.9587037295293565,-1.1293651936529605
loaisjo01,2022,1,NYA,AL,50,,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,7.2,1.0,P,50,-1.2431395030686965,-0.9478235009881607,-1.1250131022364822
lobatjo01,2012,1,TBA,AL,69,,167,16,37,10,0,2,20.0,0.0,1.0,24,46.0,1.0,2.0,2.0,2.0,6.0,,64.5,280.32,1.2,C,66,-0.6038543575900055,0.703069842995963,-0.08108467735561808
lobatjo01,2013,1,TBA,AL,100,,277,38,69,15,2,7,32.0,0.0,1.0,30,65.0,0.0,0.0,2.0,2.0,5.0,,117.7,407.16,1.2,C,96,-0.07656800504013946,1.4697632808655672,0.5419645093221432
lobatjo01,2014,1,WAS,NL,66,,214,18,50,9,0,2,12.0,0.0,0.0,15,61.0,1.0,1.0,0.0,0.0,5.0,,62.3,320.75999999999993,1.2,C,64,-0.6256594323195113,0.9475123108881638,0.0036092649635587892
lobatjo01,2017,1,WAS,NL,51,,141,11,24,3,0,4,11.0,0.0,0.0,14,35.0,1.0,1.0,1.0,1.0,5.0,,39.0,238.79999999999998,1.2,C,50,-0.8565949965001857,0.45209923797904433,-0.33311730270849366
locasti01,2019,1,ARI,NL,91,,212,38,53,12,2,1,17.0,17.0,0.0,14,44.0,0.0,22.0,1.0,1.0,1.0,,101.89999999999999,51.4,1.0,OF,69,-0.23316808718840804,-0.6806534445876836,-0.41216223014811826
locasti01,2021,1,ARI,NL,55,,118,11,21,2,0,1,5.0,5.0,3.0,6,26.0,0.0,9.0,0.0,0.0,2.0,,31.2,44.9,1.0,OF,47,-0.9339038978138877,-0.7199431587642243,-0.8483196021940224
lockhke01,2000,1,ATL,NL,113,,275,32,73,12,3,2,32.0,4.0,1.0,29,31.0,7.0,0.0,5.0,4.0,10.0,,114.7,171.93000000000004,1.1,2B,92,-0.10630219785310181,0.04789874767361717,-0.04462181964241422
lockhke01,2001,1,ATL,NL,104,,178,17,39,6,0,3,12.0,1.0,2.0,16,22.0,1.0,2.0,2.0,1.0,1.0,,54.49999999999999,91.30000000000001,1.1,2B,51,-0.7029683336332135,-0.43947504525784126,-0.5975710182830646
lockhke01,2002,1,ATL,NL,128,,296,34,64,13,3,5,32.0,0.0,1.0,27,50.0,9.0,1.0,5.0,2.0,4.0,,110.7,210.98000000000005,1.1,2B,90,-0.145947788270385,0.2839392613034504,0.02600703155914917
lockhke01,2003,1,SDN,NL,62,,95,18,23,5,1,3,8.0,0.0,1.0,13,19.0,0.0,1.0,2.0,0.0,2.0,,42.8,43.45,1.1,2B,30,-0.8189316856037666,-0.7287077873112988,-0.7828421262867795
loducpa01,2001,1,LAN,NL,125,,460,71,147,28,0,25,90.0,2.0,4.0,39,30.0,2.0,6.0,5.0,9.0,11.0,,252.1,515.03,1.0333333333333332,1B,137,1.2555238329805747,2.12179119905379,1.6020307794098607
loducpa01,2002,1,LAN,NL,149,,580,74,163,38,1,10,64.0,3.0,1.0,34,31.0,2.0,10.0,4.0,4.0,20.0,,243.9,638.79,1.0333333333333332,1B,164,1.1742503726251443,2.869867356975125,1.8524971663651368
loducpa01,2003,1,LAN,NL,147,,568,64,155,34,2,7,52.0,0.0,2.0,44,54.0,6.0,10.0,7.0,1.0,21.0,,219.0,741.48,1.0333333333333332,1B,151,0.9274565722775565,3.4905843952503512,1.9527077014666743
loducpa01,2004,1,LAN,NL,91,,349,41,105,18,1,10,49.0,2.0,4.0,22,27.0,0.0,6.0,2.0,2.0,15.0,,154.0,553.3699999999999,1.075,C,142,0.2832157279967052,2.3535400669812616,1.1113454635905278
loducpa01,2004,2,FLO,NL,52,,186,27,48,11,1,3,31.0,2.0,1.0,14,22.0,0.0,3.0,6.0,4.0,7.0,,90.60000000000001,553.3699999999999,1.075,C,142,-0.3451668801172328,2.3535400669812616,0.734315898722165
loducpa01,2005,1,FLO,NL,132,,445,45,126,23,1,6,57.0,4.0,3.0,34,31.0,5.0,4.0,5.0,8.0,16.0,,182.59999999999997,517.56,1.2,C,128,0.5666816994802795,2.1370839647255817,1.1948426055784003
loducpa01,2006,1,NYN,NL,124,,512,80,163,39,1,5,49.0,3.0,0.0,24,38.0,0.0,6.0,7.0,2.0,15.0,,232.1,500.15999999999997,1.2,C,118,1.0572958808941588,2.0319084221606882,1.4471408974007707
loducpa01,2007,1,NYN,NL,119,,445,46,121,18,1,9,54.0,2.0,0.0,24,33.0,4.0,6.0,3.0,10.0,18.0,,175.1,462.72,1.2,C,113,0.4923462174478738,1.8055996685038138,1.01764759787025
loeka01,2010,1,MIL,NL,53,,2,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,5.3999999999999995,1.0,P,53,-1.2431395030686965,-0.9587037295293565,-1.1293651936529605
loeka01,2011,1,MIL,NL,72,,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,4.1,1.0,P,72,-1.2431395030686965,-0.9665616723646647,-1.1325083707870838
loeka01,2012,1,MIL,NL,70,,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,6.5,1.0,P,70,-1.2431395030686965,-0.9520547009764034,-1.1267055822317793
loftoke01,2000,1,CLE,AL,137,,543,107,151,23,5,15,73.0,30.0,7.0,79,72.0,3.0,4.0,6.0,8.0,11.0,,293.09999999999997,172.4,1.0,OF,135,1.6618911347577268,0.05073969623715147,1.0174305593494966
loftoke01,2001,1,CLE,AL,133,,517,91,135,21,4,14,66.0,16.0,8.0,47,69.0,1.0,2.0,5.0,5.0,8.0,,246.1,150.2,1.0,OF,130,1.1960554473546499,-0.08344978910426466,0.684253352771084
loftoke01,2002,1,CHA,AL,93,,352,68,91,20,6,8,42.0,22.0,8.0,49,51.0,0.0,0.0,4.0,1.0,0.0,,180.19999999999996,174.9,1.0,OF,136,0.5428943452299095,0.06585112476659022,0.3520770570445818
loftoke01,2003,1,PIT,NL,84,,339,58,94,19,4,9,26.0,18.0,5.0,28,29.0,1.0,2.0,2.0,3.0,2.0,,149.20000000000002,158.8,1.0,OF,136,0.23564101949596558,-0.03146647496299525,0.12879802171238125
loftoke01,2003,2,CHN,NL,56,,208,39,68,13,4,3,20.0,12.0,4.0,18,22.0,2.0,2.0,5.0,3.0,4.0,,105.8,158.8,1.0,OF,136,-0.1945136365315569,-0.03146647496299525,-0.12929477190413224
loftoke01,2004,1,NYA,AL,83,,276,51,76,10,7,3,18.0,7.0,3.0,31,27.0,1.0,1.0,1.0,4.0,4.0,,123.1,92.8,1.0,OF,74,-0.02304645797680727,-0.4304081881401781,-0.1859911500421556
loftoke01,2005,1,PHI,NL,110,,367,67,123,15,5,2,36.0,22.0,3.0,32,41.0,2.0,2.0,5.0,0.0,3.0,,186.29999999999998,100.1,1.0,OF,97,0.6033538706162666,-0.386282816834217,0.20749919563607314
loftoke01,2006,1,LAN,NL,129,,469,79,141,15,12,3,41.0,32.0,5.0,45,42.0,1.0,0.0,6.0,2.0,16.0,,220.79999999999998,119.1,1.0,OF,120,0.9452970879653337,-0.2714359600104826,0.45860386877500714
loftoke01,2007,1,TEX,AL,84,,317,62,96,16,3,7,23.0,21.0,4.0,39,28.0,1.0,2.0,2.0,3.0,5.0,,154.8,138.4,1.0,OF,131,0.29114484608016195,-0.1547757317632154,0.112776614942811
loftoke01,2007,2,CLE,AL,52,,173,24,49,9,3,0,15.0,2.0,3.0,17,23.0,0.0,0.0,4.0,2.0,1.0,,71.6,138.4,1.0,OF,131,-0.5334834345993279,-0.1547757317632154,-0.3820003534648829
loganbo02,2007,1,CHA,AL,68,,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.20000000000000018,1.0,P,68,-1.2431395030686965,-0.9901355008705892,-1.1419379021894536
loganbo02,2008,1,CHA,AL,55,,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,4.7,1.0,P,55,-1.2431395030686965,-0.9629349295175994,-1.1310576736482576
loganbo02,2010,1,NYA,AL,51,,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.7000000000000002,1.0,P,51,-1.2431395030686965,-0.9810686437529259,-1.1383111593423882
loganbo02,2011,1,NYA,AL,64,,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,4.3999999999999995,1.0,P,64,-1.2431395030686965,-0.964748300941132,-1.1317830222176708
loganbo02,2012,1,NYA,AL,80,,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,4.2,1.0,P,80,-1.2431395030686965,-0.9659572152234872,-1.1322665879306129
loganbo02,2013,1,NYA,AL,61,,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.7000000000000002,1.0,P,61,-1.2431395030686965,-0.9810686437529259,-1.1383111593423882
loganbo02,2015,1,COL,NL,60,,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.4000000000000004,1.0,P,60,-1.2431395030686965,-0.976837443764683,-1.1366186793470912
loganbo02,2016,1,COL,NL,66,,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.4000000000000004,1.0,P,66,-1.2431395030686965,-0.9707928723529075,-1.1342008507823809
loganno01,2005,1,DET,AL,129,,322,47,83,12,5,1,17.0,23.0,6.0,21,52.0,3.0,1.0,12.0,0.0,5.0,,121.4,137.79999999999998,1.0,OF,123,-0.0398958339041525,-0.15840247461028084,-0.08729849018660385
loganno01,2007,1,WAS,NL,118,,325,39,86,18,4,0,21.0,23.0,5.0,19,86.0,1.0,0.0,5.0,1.0,9.0,,120.00000000000001,122.8,1.0,OF,111,-0.05377179055020152,-0.24907104578691322,-0.1318914926448862
lombage01,2002,1,DET,AL,72,,241,34,58,11,3,5,13.0,13.0,2.0,20,78.0,1.0,1.0,7.0,1.0,0.0,,89.3,76.8,1.0,OF,69,-0.35805169700284994,-0.527121330728586,-0.4256795504931444
lombast02,2012,1,WAS,NL,126,,384,40,105,16,3,3,27.0,5.0,3.0,19,46.0,1.0,6.0,6.0,1.0,1.0,,132.7,171.14000000000001,1.0875,2B,106,0.07210295902467226,0.0431235362583144,0.060511189918129114
lombast02,2013,1,WAS,NL,118,,290,25,75,15,1,2,22.0,4.0,3.0,8,34.0,1.0,1.0,5.0,3.0,6.0,,91.4,147.41000000000003,1.0666666666666667,2B,75,-0.3372377620337762,-0.10031414334311807,-0.24246831455751294
loneyja01,2007,1,LAN,NL,96,,344,41,114,18,4,15,67.0,0.0,1.0,28,48.0,5.0,1.0,0.0,2.0,6.0,,179.00000000000003,402.75,0.95,1B,94,0.5310006681047252,1.443106720939637,0.89584308923869
loneyja01,2008,1,LAN,NL,161,,595,66,172,35,6,13,90.0,7.0,4.0,45,85.0,6.0,3.0,1.0,7.0,25.0,,268.3,734.22,0.9,1B,158,1.4160884741705717,3.446700806800861,2.2283334072226877
loneyja01,2009,1,LAN,NL,158,,576,73,162,25,2,13,90.0,7.0,3.0,70,68.0,10.0,0.0,1.0,4.0,16.0,,272.5,674.5500000000001,0.9,1B,155,1.4577163441087189,3.0860212306602177,2.1090382987293186
loneyja01,2010,1,LAN,NL,161,,588,67,157,41,2,10,88.0,10.0,5.0,52,95.0,9.0,4.0,0.0,4.0,14.0,,262.6,677.34,0.9,1B,160,1.3595935078259433,3.102885584899071,2.0569103386551943
loneyja01,2011,1,LAN,NL,158,,531,56,153,30,1,12,65.0,4.0,0.0,42,67.0,7.0,1.0,3.0,5.0,8.0,,219.9,594.99,0.9,1B,150,0.9363768301214452,2.605115129139359,1.6038721497286106
loneyja01,2012,1,LAN,NL,114,,334,32,85,18,0,4,33.0,0.0,3.0,23,39.0,7.0,0.0,1.0,1.0,16.0,,117.60000000000001,494.19,0.9,1B,133,-0.07755914480057147,1.9958223308323886,0.7517934454526125
loneyja01,2013,1,TBA,AL,158,,549,54,164,33,0,13,75.0,3.0,1.0,44,77.0,6.0,0.0,1.0,4.0,16.0,,233.1,653.1300000000001,0.9,1B,154,1.0672072784984796,2.9565465110199867,1.8229429715070826
loneyja01,2014,1,TBA,AL,155,,600,59,174,27,0,9,69.0,4.0,0.0,41,80.0,2.0,4.0,0.0,6.0,21.0,,236.89999999999998,568.89,0.9,1B,152,1.1048705893948985,2.447351815292018,1.6418630797537463
loneyja01,2015,1,TBA,AL,104,,361,25,101,16,0,4,32.0,2.0,4.0,23,34.0,5.0,1.0,0.0,3.0,10.0,,117.29999999999998,379.53000000000003,0.9,1B,101,-0.08053256408186796,1.3027517727582103,0.4727811706541633
loneyja01,2016,1,NYN,NL,100,,343,30,91,16,1,9,34.0,0.0,0.0,16,37.0,3.0,5.0,1.0,1.0,11.0,,120.19999999999999,365.76000000000005,0.9,1B,97,-0.05178951102933761,1.219518024418062,0.45673350314962224
longoev01,2008,1,TBA,AL,122,,448,67,122,31,2,27,85.0,7.0,0.0,46,122.0,4.0,6.0,0.0,8.0,8.0,,238.30000000000004,158.64000000000004,1.125,3B,120,1.1187465460409483,-0.032433606388879134,0.6582744850690173
longoev01,2009,1,TBA,AL,157,,584,100,164,44,0,33,113.0,9.0,0.0,72,140.0,11.0,8.0,0.0,7.0,27.0,,331.59999999999997,218.02000000000004,1.1,3B,151,2.043479942524077,0.32649304404234986,1.356685183131386
longoev01,2010,1,TBA,AL,151,,574,96,169,46,5,22,104.0,15.0,5.0,72,124.0,12.0,5.0,0.0,10.0,15.0,,323.20000000000005,216.37000000000003,1.1,3B,151,1.9602242026477834,0.3165195012129202,1.302742322073838
longoev01,2011,1,TBA,AL,133,,483,78,118,26,1,31,99.0,3.0,2.0,80,93.0,6.0,6.0,0.0,5.0,11.0,,266.70000000000005,184.36000000000004,1.1,3B,130,1.4002302380036589,0.12303277032198663,0.88935125093099
longoev01,2012,1,TBA,AL,74,,273,39,79,14,0,17,55.0,2.0,3.0,33,61.0,6.0,3.0,0.0,3.0,14.0,,145.6,53.35,1.1,3B,50,0.1999599881204105,-0.6688665303347215,-0.14757061926164233
longoev01,2013,1,TBA,AL,160,,614,91,165,39,3,32,88.0,1.0,0.0,70,162.0,10.0,3.0,0.0,6.0,16.0,,293.7,187.22000000000003,1.1,3B,147,1.6678379733203195,0.14032024455966446,1.0568308818160574
longoev01,2014,1,TBA,AL,162,,624,83,158,26,1,22,91.0,5.0,0.0,57,133.0,11.0,9.0,1.0,9.0,15.0,,280.40000000000003,191.29000000000002,1.1,3B,155,1.5360163851828534,0.1649216502055907,0.9875784911919483
longoev01,2015,1,TBA,AL,160,,604,74,163,35,1,21,73.0,3.0,1.0,51,132.0,8.0,6.0,0.0,9.0,11.0,,254.80000000000004,189.53000000000003,1.1,3B,148,1.282284606512241,0.15428320452086589,0.8310840457156909
longoev01,2016,1,TBA,AL,160,,633,81,173,41,4,36,98.0,0.0,3.0,42,144.0,6.0,3.0,0.0,7.0,13.0,,287.9,184.91000000000005,1.1,3B,152,1.6103518672152588,0.12635728459846324,1.0167540341685406
longoev01,2017,1,TBA,AL,156,,613,71,160,36,2,20,86.0,6.0,1.0,46,109.0,3.0,6.0,0.0,12.0,18.0,,263.6,186.12000000000003,1.1,3B,142,1.3695049054302642,0.13367121600671145,0.875171429660843
longoev01,2018,1,SFN,NL,125,,480,51,117,25,4,16,54.0,3.0,1.0,22,101.0,3.0,5.0,0.0,5.0,11.0,,179.8,138.82,1.1,3B,123,0.5389297861881817,-0.15223701177026977,0.26246306700480104
longoev01,2019,1,SFN,NL,129,,453,59,115,19,2,20,69.0,3.0,1.0,43,112.0,1.0,7.0,0.0,5.0,14.0,,205.5,147.73000000000002,1.1,3B,119,0.7936527046192259,-0.09837988049134995,0.4368396705749955
longoev01,2020,1,SFN,NL,53,,193,26,49,10,1,7,28.0,0.0,1.0,11,39.0,0.0,2.0,0.0,3.0,10.0,,84.6,65.23,1.1,3B,52,-0.40463526574315767,-0.5970570219628285,-0.481603968231026
longoev01,2021,1,SFN,NL,81,,253,45,66,17,0,13,46.0,1.0,1.0,35,68.0,4.0,1.0,0.0,2.0,9.0,,138.30000000000004,91.19,1.1,3B,78,0.12760678560886918,-0.44013994811313667,-0.09949190787993317
longoev01,2022,1,SFN,NL,89,,266,31,65,13,0,14,42.0,0.0,0.0,27,83.0,2.0,2.0,0.0,3.0,6.0,,116.69999999999999,81.84,1.1,3B,68,-0.08647940264446038,-0.49665669081323754,-0.25055031791197124
longoev01,2023,1,ARI,NL,74,74.0,211,25,47,9,0,11,28.0,0.0,0.0,23,73.0,0.0,0.0,0.0,3.0,8.0,,85.0,41.470000000000006,1.1,3B,41,-0.4006707067014293,-0.7406760387066144,-0.5366728395035033
longte01,2000,1,OAK,AL,138,,584,104,168,34,4,18,80.0,5.0,0.0,43,77.0,1.0,1.0,0.0,3.0,18.0,,293.09999999999997,155.60000000000002,1.0,OF,137,1.6618911347577268,-0.05080910348067677,0.9768110394623652
longte01,2001,1,OAK,AL,162,,629,90,178,37,4,12,85.0,9.0,3.0,52,103.0,8.0,0.0,0.0,6.0,17.0,,292.40000000000003,163.4,1.0,OF,162,1.6549531564347029,-0.0036614464688279964,0.9915073152732904
longte01,2002,1,OAK,AL,162,,587,71,141,32,4,16,67.0,3.0,6.0,48,96.0,6.0,2.0,0.0,3.0,17.0,,230.8,185.8,1.0,OF,162,1.044411064008542,0.13173695315494316,0.6793414196671024
longte01,2003,1,OAK,AL,140,,486,64,119,22,2,14,61.0,4.0,1.0,31,67.0,4.0,3.0,0.0,2.0,9.0,,201.5,116.7,1.0,OF,137,0.7540071142019427,-0.2859429313987437,0.3380270959616681
longte01,2004,1,SDN,NL,136,,288,31,85,19,4,3,28.0,3.0,2.0,19,51.0,4.0,1.0,0.0,5.0,13.0,,114.60000000000001,68.8,1.0,OF,87,-0.10729333761353384,-0.57547790202279,-0.2945671633772363
longte01,2005,1,KCA,AL,137,,455,62,127,21,3,6,53.0,3.0,3.0,30,56.0,0.0,0.0,0.0,4.0,15.0,,193.8,103.3,1.0,OF,121,0.6776893526486727,-0.3669401883165354,0.25983753626258943
loopebr01,2000,1,FLO,NL,73,,2,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,6.8,1.0,P,73,-1.2431395030686965,-0.9502413295528708,-1.125980233662366
loopebr01,2001,1,FLO,NL,71,,2,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,6.0,1.0,P,71,-1.2431395030686965,-0.9550769866822912,-1.1279144965141343
loopebr01,2002,1,FLO,NL,78,,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,8.700000000000001,1.0,P,78,-1.2431395030686965,-0.9387566438704975,-1.1213863593894169
